X,Y,Id,Name,LayerID,LayerTextID,City,Street,Number,Order,Startdate,Enddate,PAE,category,Selected_Categories
-73.9499248,40.6802864,953027,Empyreal Realty,10,inmo,New york,Fulton St,1274,3,2019-06-20,None,,gestió immobiliària,Real state agency
-73.9500341,40.6802951,953030,Big Bang Ink,30,salud,New york,Fulton St,1270,3,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9499965,40.6802971,953029,Wing Stop,151,rapi,New york,Fulton St,1270,2,2019-06-20,None,,menjar ràpid ,Fast food
-73.9504263,40.6803068,953033,Kids Foot Locker,13,saba,New york,Fulton St,1258,1,2019-06-20,None,,sabateria,Shoe shop
-73.9502781,40.6802941,953032,Jimmy Jazz,8,moda,New york,Fulton St,1264,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9506715,40.6805993,953015,Ali's Roti Shop,151,rapi,New york,Fulton St,1267,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9508586,40.6806009,953013,DRUBO Sportswear,8,moda,New york,Fulton St,1263,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9501901,40.680584,953019,Walgreens,16,farm,New york,Fulton St,1281,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9503517,40.6805963,953018,McDonald's,151,rapi,New york,Fulton St,1275,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.949851,40.6802803,953025,Smokey Island Grille,151,rapi,New york,Fulton St,1274,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9497769,40.6802783,953024,Fresh Health Food Emporium,43,come,New york,Fulton St,1276,2,2019-06-20,None,,comestibles,Supermarket
-73.9520759,40.6806936,953002,Bagel Story,151,rapi,New york,Fulton St,1237,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9521671,40.6806997,953001,Le BoaBab,2,rest,New york,Fulton St,1235,1,2019-06-20,None,,restaurant,Restaurants
-73.9519204,40.6806864,953003,7-Eleven,110,colma,New york,Fulton St,1239,1,2019-06-20,None,,queviures,Supermarket
-73.9513497,40.6807885,953009,Star Café & Bakery,23,cafe,New york,Fulton St,1251,5,2019-06-20,None,,cafeteria,Coffee shop
-73.9514088,40.6807214,953007,GiGi Glam Box,30,salud,New york,Fulton St,1251,3,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9542034,40.6809709,952983,Fulton 1st Pharmacy,16,farm,New york,Fulton St,1185,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9542973,40.6809902,952982,Fuel Juice Bar,151,rapi,New york,Fulton St,1183,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9526708,40.6807232,952995,Wing Hing,151,rapi,New york,Fulton St,1221,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9539922,40.6809302,952984,Herbal by Nature,30,salud,New york,Fulton St,1191,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9525836,40.6807181,952996,99C & Up,116,basar,New york,Fulton St,1223,1,2019-06-20,None,,basar,Bazaar
-73.9523468,40.6807078,952999,Payless Shoesource,13,saba,New york,Fulton St,1231,1,2019-06-20,None,,sabateria,Shoe shop
-73.9524468,40.6807171,952998,Cocoa Grinder,23,cafe,New york,Fulton St,1227,1,2019-06-20,None,,cafeteria,Coffee shop
-73.9581296,40.6814726,953068,Brooklyn Clothing Laboratory,8,moda,New york,Fulton St,1068,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9617906,40.6822618,953076,Burzh-Wa Hair & Spa,4,pelu,New york,Fulton St,980,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9619773,40.6822906,953078,Sam's Natural Plus,151,rapi,New york,Fulton St,974,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9527839,40.680439,953055,Mattress Firm,7,llar,New york,Fulton St,1194,2,2019-06-20,None,,"llar, decoració i mobiliari",Household items
-73.9571801,40.6812865,953060,J&J Nail Inc.,30,salud,New york,Fulton St,1096,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9540162,40.6806505,953058,Al Masry,2,rest,New york,Fulton St,1178,4,2019-06-20,None,,restaurant,Restaurants
-73.95728,40.681313,953061,Family Dollar,116,basar,New york,Fulton St,1090,1,2019-06-20,None,,basar,Bazaar
-73.9575811,40.6813719,953065,Heal Haus,23,cafe,New york,Fulton St,1082,1,2019-06-20,None,,cafeteria,Coffee shop
-73.9518748,40.6803759,953047,Rainbow,8,moda,New york,Fulton St,1220,3,2019-06-20,None,,roba i complements,Clothes shop
-73.9517273,40.6803693,953046,Ashley Stewart,8,moda,New york,Fulton St,1222,2,2019-06-20,None,,roba i complements,Clothes shop
-73.9521227,40.6803693,953049,Amalgamated Bank,3,banca,New york,Fulton St,1212,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.9524352,40.6804202,953051,Sportswear,106,ardep,New york,Fulton St,1204,1,2019-06-20,None,,articles esportius,Sports shop
-73.9523601,40.6804186,953050,Kings Furniture,7,llar,New york,Fulton St,1206,1,2019-06-20,None,,"llar, decoració i mobiliari",Household items
-73.9525277,40.6804186,953053,Five Star Pharmacy,16,farm,New york,Fulton St,1200,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9511606,40.6803541,953040,GNC Live Well,30,salud,New york,Fulton St,1234,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9513457,40.6803591,953042,Popular Bank,3,banca,New york,Fulton St,1230,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.9514831,40.6803663,953044,Chungs Market,24,fruit,New york,Fulton St,1228,2,2019-06-20,None,,fruites i verdures ,Fruit shop
-73.9702957,40.6844146,953114,Prevailing Word Ministries,6,pape,New york,Fulton St,770,1,2019-06-20,None,,"papereria, llibreria i copisteria",Copy shop
-73.9673287,40.6834328,953113,Fulton Thai,2,rest,New york,Fulton St,848,1,2019-06-20,None,,restaurant,Restaurants
-73.9736537,40.6858738,953118,Soon Beauty,30,salud,New york,Fulton St,708,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9736275,40.6858575,953117,Piece of Velvet,23,cafe,New york,Fulton St,708,1,2019-06-20,None,,cafeteria,Coffee shop
-73.9737457,40.6859038,953120,De lux Gallery,4,pelu,New york,Fulton St,704,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.964927,40.6829249,953100,PLS,3,banca,New york,Fulton St,906,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.9665462,40.683268,953107,Belli Osteria,2,rest,New york,Fulton St,860,1,2019-06-20,None,,restaurant,Restaurants
-73.9671606,40.6833849,953110,Levy & Nau P.C,10,inmo,New york,Fulton St,854,1,2019-06-20,None,,gestió immobiliària,Real state agency
-73.9640039,40.682749,953091,Energy Fuel,151,rapi,New york,Fulton St,924,2,2019-06-20,None,,menjar ràpid ,Fast food
-73.9641422,40.682779,953093,All Wolves No Sheep Tattoo Parlour,30,salud,New york,Fulton St,920,4,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9642576,40.6827831,953096,Golden Crust,151,rapi,New york,Fulton St,918,7,2019-06-20,None,,menjar ràpid ,Fast food
-73.9641684,40.6827887,953094,Blossom Nail & Spa,30,salud,New york,Fulton St,720,5,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9643997,40.6828248,953098,Kitchen Grill,151,rapi,New york,Fulton St,914,9,2019-06-20,None,,menjar ràpid ,Fast food
-73.9643508,40.6828004,953097,Barclays Pizza & Pasta,151,rapi,New york,Fulton St,916,8,2019-06-20,None,,menjar ràpid ,Fast food
-73.9629436,40.6824743,953081,Buka,40,bar,New york,Fulton St,946,1,2019-06-20,None,,bar de tapes ,Restaurants
-73.9632494,40.6825613,953085,The Good Batch Bakery,33,forn,New york,Fulton St,936,1,2019-06-20,None,,forn de pa,Bakery
-73.9631012,40.6825282,953083,Triple Crown Salon,4,pelu,New york,Fulton St,940,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9634667,40.6826116,953087,Respect for Life Beauty World,30,salud,New york,Fulton St,932,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9634278,40.6826024,953086,Respect for Life Barber Salon,4,pelu,New york,Fulton St,932,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9637484,40.682692,953088,Otway,40,bar,New york,Fulton St,930,1,2019-06-20,None,,bar de tapes ,Restaurants
-73.9833715,40.6897213,953152,Express Factory Outlet,8,moda,New york,Fulton St,490,2,2019-06-20,None,,roba i complements,Clothes shop
-73.9832162,40.6896507,953151,Chase Bank,3,banca,New york,Fulton St,490,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.983473,40.6897337,953154,Raymond & Flanigan Furniture and Mattresses,7,llar,New york,Fulton St,490,4,2019-06-20,None,,"llar, decoració i mobiliari",Household items
-73.9837351,40.6898557,953156,Champs Sports,106,ardep,New york,Fulton St,482,1,2019-06-20,None,,articles esportius,Sports shop
-73.9836202,40.6898137,953155,Swarovski,9,joie,New york,Fulton St,484,1,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9842251,40.690085,953158,Fulton Hot Dog King,151,rapi,New york,Fulton St,474,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9788347,40.6878579,953139,Gotham Market at The Ashland,40,bar,New york,Fulton St,590,1,2019-06-20,None,,bar de tapes ,Restaurants
-73.9818462,40.6890944,953144,Burger King,151,rapi,New york,Fulton St,522,2,2019-06-20,None,,menjar ràpid ,Fast food
-73.981637,40.6890181,953142,Hair Wig Beauty Supply,30,salud,New york,Fulton St,528,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.98244,40.689331,953148,Bargain Bazaar Jewelry,9,joie,New york,Fulton St,512,2,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9828863,40.689512,953150,Red Carpet,13,saba,New york,Fulton St,498,4,2019-06-20,None,,sabateria,Shoe shop
-73.9746673,40.6862455,953129,Farm to Table,43,come,New york,Fulton St,680,2,2019-06-20,None,,comestibles,Supermarket
-73.9750413,40.6864108,953133,Exotic Hair,4,pelu,New york,Fulton St,668,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9756723,40.6866472,953136,Deniz Restaurant,2,rest,New york,Fulton St,662,1,2019-06-20,None,,restaurant,Restaurants
-73.9738669,40.6859508,953122,Genuine Deli,151,rapi,New york,Fulton St,700,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9737992,40.6859279,953121,Greene Pharmacy,16,farm,New york,Fulton St,702,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9739279,40.6859676,953123,Moshood,8,moda,New york,Fulton St,698,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9742281,40.6860762,953126,Habana,151,rapi,New york,Fulton St,690,3,2019-06-20,None,,menjar ràpid ,Fast food
-73.9740677,40.6860218,953125,Not Ray's Pizza,151,rapi,New york,Fulton St,694,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9741275,40.6860426,953127,Electric Lotus Tattoo,30,salud,New york,Fulton St,692,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9492147,40.6805101,953190,Bravo Supermarket,110,colma,New york,Fulton St,1299,1,2019-06-20,None,,queviures,Supermarket
-73.9493274,40.6805243,953189,Burger King,151,rapi,New york,Fulton St,1297,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.949098,40.6805085,953191,Carib Food Market,110,colma,New york,Fulton St,1303,1,2019-06-20,None,,queviures,Supermarket
-73.948862,40.6804983,953194,Dylan Jewelry,9,joie,New york,Fulton St,1311,1,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9489117,40.6804943,953193,Dunkin' Donuts,151,rapi,New york,Fulton St,1309,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9885475,40.6917797,953180,Starbucks,23,cafe,New york,Fulton St,348,1,2019-06-20,None,,cafeteria,Coffee shop
-73.9880287,40.6915539,953182,Modell's Sporting Goods,106,ardep,New york,Fulton St,360,1,2019-06-20,None,,articles esportius,Sports shop
-73.9886765,40.6918244,953181,Brooklyn Industries,8,moda,New york,Fulton St,342,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9879168,40.6915094,953184,Portabella,8,moda,New york,Fulton St,366,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9882279,40.691622,953183,Capital One Bank,3,banca,New york,Fulton St,356,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.9494467,40.6805182,953187,Golden Krust,151,rapi,New york,Fulton St,1293,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9863914,40.6908938,953172,House of Hoops by Foot Locker,106,ardep,New york,Fulton St,408,2,2019-06-20,None,,articles esportius,Sports shop
-73.9862321,40.6908418,953171,McDonald's,151,rapi,New york,Fulton St,420,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9876679,40.6914177,953176,Fashion Outlet,8,moda,New york,Fulton St,376,1,2019-06-20,None,,roba i complements,Clothes shop
-73.987136,40.6912139,953175,Duane Reade,16,farm,New york,Fulton St,386,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9884362,40.6917128,953178,Bank of America,3,banca,New york,Fulton St,350,1,2019-06-20,None,,banca i serveis financers,Banks and financial services
-73.9875914,40.6913811,953177,The Ultimate Denim Shop,8,moda,New york,Fulton St,380,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9845051,40.6901826,953162,ALDO,8,moda,New york,Fulton St,466,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9846841,40.6902403,953164,Kids Foot Locker,13,saba,New york,Fulton St,460,1,2019-06-20,None,,sabateria,Shoe shop
-73.9845607,40.6902055,953163,Contessa Jewelry,9,joie,New york,Fulton St,466,2,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9854395,40.6905351,953168,American Eagle Outfitters,8,moda,New york,Fulton St,442,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9853117,40.6905137,953167,Kay Jewelers,9,joie,New york,Fulton St,446,1,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9859223,40.6906883,953170,Macy's,31,ccom,New york,Fulton St,422,1,2019-06-20,None,,supermercats,Supermarket
-73.9855495,40.6905696,953169,Steve Madden,13,saba,New york,Fulton St,440,1,2019-06-20,None,,sabateria,Shoe shop
-73.9453435,40.6803267,953228,Princess Nails Spa,30,salud,New york,Fulton St,1395,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9454079,40.6803307,953227,Judy's Supreme Beauty Hair Salon,30,salud,New york,Fulton St,1393,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9449325,40.6803094,953232,Planet Jamaica,8,moda,New york,Fulton St,1399,4,2019-06-20,None,,roba i complements,Clothes shop
-73.945259,40.6803236,953229,Michelle's Hair Salon,4,pelu,New york,Fulton St,1397,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9448319,40.6802951,953233,Fulton Gourmet Deli & Grill,151,rapi,New york,Fulton St,1403,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9446144,40.6802781,953236,yadain,30,salud,New york,Fulton St,1409,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.944677,40.6802748,953235,Talotsing.com,8,moda,New york,Fulton St,1407,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9468503,40.6804082,953219,Brooklyn Caps & Clothing,8,moda,New york,Fulton St,1363,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9469234,40.6804122,953218,Fulton Gold Jewelry,9,joie,New york,Fulton St,1361,2,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9467048,40.6803883,953221,Tak King,2,rest,New york,Fulton St,1367,1,2019-06-20,None,,restaurant,Restaurants
-73.9467745,40.6804214,953220,Le Paris Dakar,23,cafe,New york,Fulton St,1365,1,2019-06-20,None,,cafeteria,Coffee shop
-73.9465419,40.6803868,953223,Tastee Pattee,151,rapi,New york,Fulton St,1371,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9454763,40.6803429,953226,Sunshine Threading Salon,30,salud,New york,Fulton St,1391,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9455353,40.6803643,953225,Wing Cheong,2,rest,New york,Fulton St,1389,1,2019-06-20,None,,restaurant,Restaurants
-73.9475544,40.6804245,953209,Diamond Jewelers,9,joie,New york,Fulton St,1343,2,2019-06-20,None,,joieria i rellotgeria ,Jewellery
-73.9476375,40.6804316,953208,CRJ Pharmacy,16,farm,New york,Fulton St,1341,1,2019-06-20,None,,farmàcia i ortopèdia,Pharmacy
-73.9473961,40.6804214,953211,Royal Sneakers & Apparels,13,saba,New york,Fulton St,1347,4,2019-06-20,None,,sabateria,Shoe shop
-73.947486,40.6804265,953210,Nail Kraz INC.,30,salud,New york,Fulton St,1345,3,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9471983,40.6804153,953214,Billy's Printshop,8,moda,New york,Fulton St,1353,7,2019-06-20,None,,roba i complements,Clothes shop
-73.9469978,40.6803939,953217,Lola's Hair,4,pelu,New york,Fulton St,1359,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9470588,40.6804082,953216,edible arrangements,43,come,New york,Fulton St,1357,9,2019-06-20,None,,comestibles,Supermarket
-73.9485724,40.6804841,953199,Solano Optical Boutique,18,opti,New york,Fulton St,1321,2,2019-06-20,None,,òptica,Optician's shop
-73.9486998,40.6804882,953197,Lana Beauty Supply,30,salud,New york,Fulton St,1317,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9484235,40.6804699,953201,SK Cozy Boutique,8,moda,New york,Fulton St,1325,4,2019-06-20,None,,roba i complements,Clothes shop
-73.9485033,40.6804821,953200,Rose Discount Beauty Supply,30,salud,New york,Fulton St,1323,3,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9479985,40.6804597,953206,A&A Bake & Doubles Shop,151,rapi,New york,Fulton St,1337,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9416333,40.6801063,953271,A A Fashions,8,moda,New york,Fulton St,1493,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9416983,40.6801127,953270,Platinum Image,4,pelu,New york,Fulton St,1491,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9414767,40.6800982,953273,my tresses,4,pelu,New york,Fulton St,1497,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9415461,40.6801043,953272,Mbadinga's VIP,4,pelu,New york,Fulton St,1495,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9412839,40.6800855,953276,Ricky's,151,rapi,New york,Fulton St,1501,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9414214,40.6801017,953274,Sogho Express African Hair Braiding,4,pelu,New york,Fulton St,1497,1,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9411391,40.6801033,953278,New People's Kitchen,151,rapi,New york,Fulton St,1505,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9412192,40.6800921,953277,Blelyn Beauty Mix,30,salud,New york,Fulton St,1503,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9426439,40.6801641,953257,Stylist Judy Nail Inc.,30,salud,New york,Fulton St,1461,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9427174,40.6801962,953256,Beyond Beauty Unisex Salon,4,pelu,New york,Fulton St,1459,2,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9420759,40.6801386,953265,Claire's Beauty Salon,30,salud,New york,Fulton St,1481,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9421556,40.6801457,953264,Domino's,151,rapi,New york,Fulton St,1479,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9418377,40.6801101,953268,Dreamer Nails,30,salud,New york,Fulton St,1487,1,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9419705,40.6801259,953266,El Jeffe,151,rapi,New york,Fulton St,1483,1,2019-06-20,None,,menjar ràpid ,Fast food
-73.9436325,40.6802206,953248,Modern Nails,30,salud,New york,Fulton St,1441,2,2019-06-20,None,,estètica i bellesa,Hairdresser and beauty salon
-73.9436952,40.6802236,953247,Next Level Fashions,8,moda,New york,Fulton St,1439,1,2019-06-20,None,,roba i complements,Clothes shop
-73.9429651,40.6801855,953253,P.J's Hair Perfection,4,pelu,New york,Fulton St,1455,3,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
-73.9430584,40.6801875,953252,Mande Professional African Hair Braiding Center,4,pelu,New york,Fulton St,1453,2,2019-06-20,None,,perruqueria,Hairdresser and beauty salon
